total_tokens,ep,tp,num_experts,tokens_per_expert,aligned_m,total_m,hidden_size,intermediate_size_per_tp,topk,time_us,tflops,diff,status
262144,2,29,128,59392,59392,7602176,7168,71,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
262144,2,30,128,61440,61440,7864320,7168,69,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
262144,2,31,128,63488,63488,8126464,7168,67,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
262144,2,32,128,65536,65536,8388608,7168,64,8,20252.0,380,,OK
262144,2,33,128,67584,67584,8650752,7168,63,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
262144,2,34,128,69632,69632,8912896,7168,61,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
262144,2,35,128,71680,71680,9175040,7168,59,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
262144,2,36,128,73728,73728,9437184,7168,57,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
262144,3,1,86,3049,3072,264192,7168,2048,8,2937.0,2641,,OK
262144,3,2,86,6097,6144,528384,7168,1024,8,3313.0,2341,,OK
262144,3,3,86,9145,9216,792576,7168,683,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
262144,3,4,86,12193,12288,1056768,7168,512,8,4248.0,1826,,OK
262144,3,5,86,15241,15360,1320960,7168,410,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
262144,3,6,86,18290,18304,1574144,7168,342,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
262144,3,7,86,21338,21376,1838336,7168,293,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
262144,3,8,86,24386,24448,2102528,7168,256,8,6196.0,1245,,OK
262144,3,9,86,27434,27520,2366720,7168,228,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
262144,3,10,86,30482,30592,2630912,7168,205,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
262144,3,11,86,33531,33536,2884096,7168,187,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
262144,3,12,86,36579,36608,3148288,7168,171,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
262144,3,13,86,39627,39680,3412480,7168,158,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
262144,3,14,86,42675,42752,3676672,7168,147,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
262144,3,15,86,45723,45824,3940864,7168,137,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
262144,3,16,86,48771,48896,4205056,7168,128,8,12540.0,615,,OK
262144,3,17,86,51820,51840,4458240,7168,121,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
262144,3,18,86,54868,54912,4722432,7168,114,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
262144,3,19,86,57916,57984,4986624,7168,108,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
262144,3,20,86,60964,61056,5250816,7168,103,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
262144,3,21,86,64012,64128,5515008,7168,98,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
262144,3,22,86,67061,67072,5768192,7168,94,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
262144,3,23,86,70109,70144,6032384,7168,90,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
262144,3,24,86,73157,73216,6296576,7168,86,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
262144,4,1,64,4096,4096,262144,7168,2048,8,2891.0,2662,,OK
262144,4,2,64,8192,8192,524288,7168,1024,8,3317.0,2320,,OK
262144,4,3,64,12288,12288,786432,7168,683,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
262144,4,4,64,16384,16384,1048576,7168,512,8,4250.0,1811,,OK
262144,4,5,64,20480,20480,1310720,7168,410,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
262144,4,6,64,24576,24576,1572864,7168,342,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
262144,4,7,64,28672,28672,1835008,7168,293,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
262144,4,8,64,32768,32768,2097152,7168,256,8,6183.0,1245,,OK
262144,4,9,64,36864,36864,2359296,7168,228,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
262144,4,10,64,40960,40960,2621440,7168,205,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
262144,4,11,64,45056,45056,2883584,7168,187,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
262144,4,12,64,49152,49152,3145728,7168,171,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
262144,4,13,64,53248,53248,3407872,7168,158,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
262144,4,14,64,57344,57344,3670016,7168,147,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
262144,4,15,64,61440,61440,3932160,7168,137,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
262144,4,16,64,65536,65536,4194304,7168,128,8,12320.0,625,,OK
262144,4,17,64,69632,69632,4456448,7168,121,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
262144,4,18,64,73728,73728,4718592,7168,114,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
262144,5,1,52,5042,5120,266240,7168,2048,8,3197.0,2445,,OK
262144,5,2,52,10083,10112,525824,7168,1024,8,3343.0,2309,,OK
262144,5,3,52,15124,15232,792064,7168,683,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
262144,5,4,52,20165,20224,1051648,7168,512,8,4284.0,1802,,OK
262144,5,5,52,25207,25216,1311232,7168,410,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
262144,5,6,52,30248,30336,1577472,7168,342,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
262144,5,7,52,35289,35328,1837056,7168,293,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
262144,5,8,52,40330,40448,2103296,7168,256,8,6267.0,1232,,OK
262144,5,9,52,45372,45440,2362880,7168,228,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
262144,5,10,52,50413,50432,2622464,7168,205,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
262144,5,11,52,55454,55552,2888704,7168,187,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
262144,5,12,52,60495,60544,3148288,7168,171,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
262144,5,13,52,65536,65536,3407872,7168,158,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
262144,5,14,52,70578,70656,3674112,7168,147,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
262144,6,1,43,6097,6144,264192,7168,2048,8,2938.0,2640,,OK
262144,6,2,43,12193,12288,528384,7168,1024,8,3325.0,2333,,OK
262144,6,3,43,18290,18304,787072,7168,683,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
262144,6,4,43,24386,24448,1051264,7168,512,8,4279.0,1803,,OK
262144,6,5,43,30482,30592,1315456,7168,410,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
262144,6,6,43,36579,36608,1574144,7168,342,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
262144,6,7,43,42675,42752,1838336,7168,293,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
262144,6,8,43,48771,48896,2102528,7168,256,8,6332.0,1219,,OK
262144,6,9,43,54868,54912,2361216,7168,228,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
262144,6,10,43,60964,61056,2625408,7168,205,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
262144,6,11,43,67061,67072,2884096,7168,187,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
262144,6,12,43,73157,73216,3148288,7168,171,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
262144,7,1,37,7085,7168,265216,7168,2048,8,3053.0,2551,,OK
262144,7,2,37,14170,14208,525696,7168,1024,8,3355.0,2300,,OK
262144,7,3,37,21255,21376,790912,7168,683,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
262144,7,4,37,28340,28416,1051392,7168,512,8,4271.0,1807,,OK
262144,7,5,37,35425,35456,1311872,7168,410,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
262144,7,6,37,42510,42624,1577088,7168,342,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
262144,7,7,37,49595,49664,1837568,7168,293,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
262144,7,8,37,56680,56704,2098048,7168,256,8,6226.0,1237,,OK
262144,7,9,37,63765,63872,2363264,7168,228,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
262144,7,10,37,70850,70912,2623744,7168,205,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
262144,8,1,32,8192,8192,262144,7168,2048,8,2970.0,2591,,OK
262144,8,2,32,16384,16384,524288,7168,1024,8,3319.0,2319,,OK
262144,8,3,32,24576,24576,786432,7168,683,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
262144,8,4,32,32768,32768,1048576,7168,512,8,4214.0,1826,,OK
262144,8,5,32,40960,40960,1310720,7168,410,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
262144,8,6,32,49152,49152,1572864,7168,342,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
262144,8,7,32,57344,57344,1835008,7168,293,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
262144,8,8,32,65536,65536,2097152,7168,256,8,6257.0,1230,,OK
262144,8,9,32,73728,73728,2359296,7168,228,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
262144,9,1,29,9040,9088,263552,7168,2048,8,3001.0,2578,,OK
262144,9,2,29,18079,18176,527104,7168,1024,8,3368.0,2297,,OK
262144,9,3,29,27119,27136,786944,7168,683,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
262144,9,4,29,36158,36224,1050496,7168,512,8,4225.0,1825,,OK
262144,9,5,29,45198,45312,1314048,7168,410,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
262144,9,6,29,54237,54272,1573888,7168,342,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
262144,9,7,29,63277,63360,1837440,7168,293,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
262144,9,8,29,72316,72320,2097280,7168,256,8,6386.0,1205,,OK
262144,10,1,26,10083,10112,262912,7168,2048,8,2931.0,2634,,OK
262144,10,2,26,20165,20224,525824,7168,1024,8,3359.0,2298,,OK
262144,10,3,26,30248,30336,788736,7168,683,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
262144,10,4,26,40330,40448,1051648,7168,512,8,4206.0,1835,,OK
262144,10,5,26,50413,50432,1311232,7168,410,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
262144,10,6,26,60495,60544,1574144,7168,342,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
262144,10,7,26,70578,70656,1837056,7168,293,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
262144,11,1,24,10923,11008,264192,7168,2048,8,3019.0,2569,,OK
262144,11,2,24,21846,21888,525312,7168,1024,8,3335.0,2312,,OK
262144,11,3,24,32768,32768,786432,7168,683,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
262144,11,4,24,43691,43776,1050624,7168,512,8,4237.0,1820,,OK
262144,11,5,24,54614,54656,1311744,7168,410,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
262144,11,6,24,65536,65536,1572864,7168,342,8,,,,"ERR: CUDA driver error (_deps/repo-deepgemm-src/csrc/apis/../jit_kernels/impls/runtime_utils.hpp:110): 1 (CUDA_ERROR_INVALID_VALUE, invalid argument)"
262144,12,1,22,11916,12032,264704,7168,2048,8,2967.0,2619,,OK
262144,12,2,22,23832,23936,526592,7168,1024,8,3383.0,2285,,OK
